Datalogfile:;R102_IBN_TORGUE
2016-08-02 17:14:57
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
1070;0.005076951;-5.405733;4.340236;-0.02853785;0.005173074;-0.004349127;;;
1071;0.02265528;-5.419874;3.934946;-0.04020784;0.0002206226;-0.001164203;;;
1072;0.01527121;-5.366378;3.74297;-0.04106951;-0.001129229;-0.004684569;;;
1073;0.01713177;-5.398849;3.541446;-0.03327227;-0.002001164;-0.0006867649;;;
1074;0.02793092;-5.338673;3.500351;-0.03680646;-0.002067421;-0.0002742811;;;
1075;0.03335917;-5.384815;3.520553;-0.03797032;0.00303055;-0.006194316;;;
1076;0.01393689;-5.397803;3.621451;-0.03004821;0.002925132;-0.004626167;;;
1077;0.01965488;-5.383584;4.006696;-0.03950469;0.002857054;-0.003481224;;;
1078;0.009694185;-5.431051;4.193578;-0.03217423;0.0006831401;-0.001299823;;;
1079;0.01676529;-5.44203;4.534092;-0.03762591;0.0008473417;0.002586368;;;
1080;0.02085037;-5.482467;4.865335;-0.03267321;0.005255057;0.002157901;;;
1081;0.01189745;-5.486903;5.014361;-0.03878329;0.005059029;6.759242e-05;;;
1082;0.01723847;-5.514763;5.066431;-0.03877323;0.002296728;-0.002501192;;;
1083;0.01037103;-5.531315;5.216668;-0.04223825;-0.002379294;0.0003063737;;;
1084;0.01763437;-5.537249;5.314612;-0.03718702;0.001414783;-0.003520892;;;
1085;0.01498859;-5.560112;5.363873;-0.04375249;-0.0006469295;-0.001057544;;;
1086;0.01851635;-5.555719;5.37304;-0.04400441;0.005583724;-0.001101607;;;
1087;0.007857689;-5.556311;5.439472;-0.03827336;0.006397126;-0.003646954;;;
1088;0.02826478;-5.590155;5.472328;-0.04497686;-0.001124307;-0.001692889;;;
1089;0.01827607;-5.610678;5.46664;-0.03827504;0.00453062;0.003057762;;;
1090;0.01525284;-5.616696;5.46539;-0.04233202;0.003588385;0.0008419768;;;
1091;0.01540141;-5.638038;5.454597;-0.04054857;0.002594054;-0.002299716;;;
1092;0.01081078;-5.658168;5.481186;-0.05084358;0.002219629;0.0063457;;;
1093;0.007945091;-5.659672;5.509159;-0.03437343;0.0007722601;-0.00276516;;;
1094;0.006615278;-5.680285;5.519465;-0.04628264;-0.002592799;0.0016363;;;
1095;0.02553391;-5.694362;5.510475;-0.03785245;-0.006078299;-0.003005459;;;
1096;0.01845005;-5.681443;5.482441;-0.03281716;0.002643529;-0.0002721712;;;
1097;0.02927462;-5.742853;5.507305;-0.03947264;8.094402e-05;0.0006706542;;;
1098;0.01305283;-5.700253;5.499159;-0.03308779;0.0007559203;-0.002157426;;;
1099;0.008259268;-5.722082;5.545427;-0.02906554;0.002960253;-0.0001136922;;;
1100;0.02445444;-5.769894;5.546412;-0.03216008;-0.0006514915;-0.004025709;;;
1101;0.02250316;-5.770938;5.528389;-0.03963977;0.0009533074;0.0008761093;;;
1102;0.02151203;-6.112254;5.465726;-0.03736791;-0.005857425;-0.001734185;;;
1103;0.003951886;-7.417403;4.597351;-0.04167088;-0.08686696;0.004598974;;;
1104;0.007189548;-8.86952;3.91742;-0.04975825;-0.1734744;-0.01526778;;;
1105;0.009621268;-9.953456;3.459782;-0.07217654;-0.2983705;-0.02421611;;;
1106;0.02464022;-11.81159;3.204865;-0.07027727;-0.3176104;-0.04348679;;;
1107;0.02533032;-13.44418;2.830784;-0.06318957;-0.3742357;-0.02357;;;
1108;0.01658754;-14.7551;2.310292;-0.06683855;-0.4427979;-0.0007462826;;;
1109;0.01841397;-15.04455;2.095683;-0.06414603;-0.4915929;0.003568155;;;
1110;-0.0003741127;-15.68634;1.846749;-0.05862665;-0.4867713;0.02325685;;;
1111;0.02353873;-15.11788;1.426029;-0.057715;-0.5454705;0.03340494;;;
1112;0.01818272;-16.11296;1.255858;-0.03738513;-0.5670535;0.0289495;;;
1113;0.01576387;-15.56761;1.235657;-0.047219;-0.5703142;0.04884079;;;
1114;0.02218382;-15.80795;1.204119;-0.05404957;-0.5591902;0.05221555;;;
1115;0.005303064;-15.62383;1.644943;-0.04251193;-0.5748855;0.0572702;;;
1116;0.01738451;-14.97478;1.354106;-0.04429442;-0.5702256;0.06523573;;;
1117;0.02383053;-13.8058;1.36686;-0.04873046;-0.5580096;0.06827074;;;
1118;0.02570381;-12.22647;1.671028;-0.04720708;-0.5675161;0.06057815;;;
1119;0.02205795;-11.717;2.03537;-0.04721211;-0.5212587;0.08109905;;;
1120;0.02770779;-11.72453;1.512967;-0.06219265;-0.5529481;0.06285872;;;
1121;-0.001300128;-10.89746;2.093315;-0.047255;-0.5737377;0.06829397;;;
1122;0.02973746;-11.20258;2.076357;-0.06379823;-0.5510083;0.06443724;;;
1123;0.000297902;-11.03229;2.377265;-0.07374412;-0.5762953;0.0551338;;;
1124;0.03698197;-10.64931;1.695553;-0.07242279;-0.5605886;0.06373431;;;
1125;0.02181911;-9.898139;1.991598;-0.06742179;-0.5888468;0.07562442;;;
1126;-0.0005383811;-10.42799;2.158852;-0.07447758;-0.5438032;0.05615388;;;
1127;0.004335877;-10.385;1.963655;-0.06669856;-0.5179466;0.0644249;;;
1128;0.01114014;-10.03826;1.883555;-0.07674132;-0.5768967;0.05605546;;;
1129;0.007426659;-9.915684;2.315734;-0.08000147;-0.6182492;0.06801413;;;
1130;0.01119826;-9.731755;2.130626;-0.06495141;-0.5501258;0.06366398;;;
1131;0.02041814;-9.293198;1.846118;-0.0810717;-0.5987961;0.06241082;;;
1132;0.01779157;-9.469934;1.976652;-0.0771753;-0.5791086;0.05094948;;;
1133;0.008977707;-9.615411;2.282795;-0.09448855;-0.5445543;0.04575871;;;
1134;0.008717867;-9.078609;1.912779;-0.1000575;-0.5535987;0.06746887;;;
1135;0.003829454;-9.078887;1.950114;-0.1007434;-0.6097943;0.05925401;;;
1136;0.01894545;-9.122334;2.226911;-0.1257266;-0.5737523;0.04202297;;;
1137;0.01149396;-8.647473;1.968244;-0.09312631;-0.6211566;0.06143592;;;
1138;0.006580235;-8.574005;1.763556;-0.1070567;-0.5509742;0.04991556;;;
1139;0.005761422;-8.393772;1.914441;-0.07876333;-0.5595595;0.05543356;;;
1140;0.02032667;-8.304267;2.434077;-0.09729344;-0.5815642;0.02867025;;;
1141;0.009036;-8.377044;1.585236;-0.1000981;-0.5760866;0.04108619;;;
1142;0.01108183;-8.402636;1.734094;-0.08795366;-0.5348365;0.04512259;;;
1143;0.01224052;-7.587966;2.059314;-0.09725529;-0.5391752;0.03978637;;;
1144;0.01261649;-7.87673;2.304908;-0.08184052;-0.5266509;0.04287844;;;
1145;-0.0002434109;-8.045442;1.867641;-0.09001692;-0.5676828;0.05003233;;;
1146;0.00175493;-7.142894;1.848603;-0.09257986;-0.5674134;0.05778135;;;
1147;0.0004917079;-7.278534;2.302662;-0.08601883;-0.5857075;0.04893856;;;
1148;0.007831522;-7.391037;1.814367;-0.06600754;-0.5466114;0.07041522;;;
1149;0.00146254;-7.001069;1.975921;-0.06941098;-0.5357748;0.05356396;;;
1150;0.01043872;-6.617867;2.030745;-0.06934332;-0.540823;0.04169511;;;
1151;0.008967591;-6.981166;2.18838;-0.06251357;-0.559792;0.06664383;;;
1152;0.001182175;-6.312212;1.878948;-0.07360644;-0.5712101;0.04956496;;;
1153;0.003375977;-5.876861;2.505579;-0.07129369;-0.5220428;0.03199827;;;
1154;0.008274585;-5.293282;2.749928;-0.06191705;-0.5564941;0.05588171;;;
1155;0.006571773;-4.133918;2.656277;-0.08815554;-0.5087695;0.04538406;;;
1156;0.003466802;-3.373993;3.244038;-0.06096663;-0.4713531;0.04293678;;;
1157;0.01052492;-2.254422;4.092114;-0.08271285;-0.439537;0.03702203;;;
1158;0.02156299;-1.522722;4.534133;-0.06996929;-0.3926421;0.03794257;;;
1159;0.01532494;-0.6909755;4.659957;-0.0718102;-0.4163868;0.03194959;;;
1160;0.009715505;-0.4459293;5.27348;-0.08001903;-0.3956377;0.01420582;;;
1161;0.01411418;0.1046583;5.178537;-0.07622669;-0.3653522;0.02514923;;;
1162;-0.0006816756;0.4603478;5.778507;-0.0813421;-0.333968;0.01853574;;;
1163;0.001484026;0.7380424;5.518625;-0.08536509;-0.2848876;0.01108965;;;
1164;0.01217659;0.7143087;5.51976;-0.09075951;-0.2497303;0.001155524;;;
1165;0.01140568;0.4159934;5.636625;-0.07982425;-0.2485799;-0.001193345;;;
1166;0.01778278;0.1275124;5.243968;-0.08774318;-0.2343137;-0.003139284;;;
1167;0.02515011;0.05149836;5.039052;-0.08426481;-0.2070762;-0.01239693;;;
1168;0.008937635;-0.1462771;4.784697;-0.08621214;-0.1806362;-0.0318321;;;
1169;0.01529312;-0.2172666;4.37671;-0.08048193;-0.1730815;-0.02885591;;;
1170;0.008729901;-0.4105076;4.313456;-0.0844014;-0.1652286;-0.03600023;;;
1171;0.005508555;-0.4193352;4.378008;-0.07529048;-0.1515612;-0.039957;;;
1172;0.01645563;-0.427061;4.386467;-0.0782925;-0.1353936;-0.04640738;;;
1173;0.01172529;-0.4154085;4.40516;-0.07669999;-0.1346556;-0.0430751;;;
1174;0.01330544;-0.4492271;4.400427;-0.07883234;-0.1274038;-0.05503159;;;
1175;0.01529132;-0.4942111;4.423057;-0.08022919;-0.1238072;-0.04969103;;;
1176;0.01312899;-0.4336716;4.380335;-0.07835921;-0.1240167;-0.05082354;;;
1177;-0.001091191;-0.3908067;4.380066;-0.0813243;-0.1189411;-0.05401486;;;
1178;0.003352809;-0.3757503;4.364872;-0.08452142;-0.118888;-0.06138902;;;
1179;0.01805425;-0.3468123;4.392005;-0.07727745;-0.1154545;-0.06114879;;;
1180;0.02590567;-0.3320769;4.35407;-0.07910742;-0.1140079;-0.05748253;;;
1181;0.008507533;-0.2950962;4.349107;-0.07655808;-0.1075674;-0.0658227;;;
1182;0.01528475;-0.2744132;4.370003;-0.07372989;-0.1021663;-0.06216023;;;
1183;0.007451646;-0.2068865;4.375715;-0.07736599;-0.1012968;-0.05902071;;;
1184;0.007981105;-0.1817539;4.341817;-0.07531613;-0.102461;-0.05057371;;;
1185;0.01577529;-0.1406505;4.33495;-0.07541475;-0.09490105;-0.05821599;;;
1186;0.01579739;-0.1057828;4.357965;-0.07314704;-0.08636042;-0.06013617;;;
1187;0.01372871;-0.04289157;4.354753;-0.07378539;-0.08594271;-0.05752963;;;
1188;0.02315319;-0.02605698;4.350974;-0.07584069;-0.0817517;-0.05913503;;;
1189;0.0202159;-0.005358382;4.356979;-0.07988064;-0.08025904;-0.05820271;;;
1190;0.01953046;0.01251094;4.341574;-0.05267651;-0.07992014;-0.05656989;;;
1191;0.01531131;0.06399973;4.352978;0.0560872;-0.07497752;-0.06827766;;;
1192;0.02760096;0.05921173;4.348872;0.2701284;-0.07210191;-0.05385766;;;
1193;0.01044169;0.1113406;4.306245;0.3945927;-0.07063688;-0.06052675;;;
1194;0.002318838;0.167956;4.334631;0.4612773;-0.07310472;-0.06766586;;;
1195;0.001297336;0.1721571;4.338097;0.6014324;-0.09832433;-0.05702155;;;
1196;0.006202054;0.1876952;4.364158;0.6645218;-0.1348555;-0.06090436;;;
1197;-0.003159498;0.2354422;4.378989;0.7778334;-0.158416;-0.06238917;;;
1198;-0.01895196;0.2520773;4.413442;0.8151074;-0.1812495;-0.06016241;;;
1199;0.0005924777;0.2476899;4.433951;0.9057482;-0.1850158;-0.05967367;;;
1200;0.001017664;0.2412073;4.51376;0.8598014;-0.2078449;-0.05959318;;;
1201;-0.009945248;0.2571476;4.537146;0.9389533;-0.2333378;-0.0607108;;;
1202;0.01330104;0.2727235;4.548844;0.9001594;-0.2452356;-0.06459731;;;
1203;-0.0008385329;0.3049955;4.541563;0.8427784;-0.2666592;-0.06886438;;;
1204;-0.003519128;0.3164487;4.542633;0.9509774;-0.2761584;-0.05802264;;;
1205;-0.01287211;0.3304614;4.563196;0.9046172;-0.2942508;-0.05874901;;;
1206;-0.0215358;0.3507579;4.585443;0.9248192;-0.3079376;-0.06928035;;;
1207;-0.0008260755;0.3845646;4.58303;0.9863319;-0.3174626;-0.06673539;;;
1208;-0.01788046;0.3930644;4.588756;0.9151464;-0.3095646;-0.06625818;;;
1209;0.01721595;0.408371;4.624581;0.9106014;-0.3320013;-0.0589545;;;
1210;-0.01342921;0.4188623;4.598279;1.020729;-0.3367611;-0.06902178;;;
1211;0.009203052;0.4657699;4.624375;0.9414119;-0.3114226;-0.07058064;;;
1212;0.009334536;0.429834;4.641871;0.9374451;-0.3269309;-0.06549723;;;
1213;-0.0009490293;0.4554849;4.628497;0.9392761;-0.3408564;-0.07933643;;;
1214;0.00524646;0.480911;4.646691;0.9181303;-0.3303167;-0.06617032;;;
1215;0.004435259;0.4730187;4.650093;0.9781418;-0.3065024;-0.06767735;;;
1216;0.01099861;0.489775;4.65684;0.9175403;-0.3168622;-0.07382521;;;
1217;0.001710369;0.5162601;4.638932;0.8905957;-0.3037035;-0.07167993;;;
1218;-0.00801592;0.4990843;4.672822;0.8721357;-0.3005841;-0.07402219;;;
1219;0.001073104;0.5146517;4.664119;0.8754458;-0.301275;-0.0777019;;;
1220;-0.01158007;0.500053;4.682602;0.8754666;-0.306831;-0.07490842;;;
1221;-0.006261185;0.5580605;4.687427;0.8216869;-0.2967176;-0.08076996;;;
1222;0.01434142;0.5602052;4.688348;0.7746648;-0.2914664;-0.08557056;;;
1223;-0.0109165;0.5698837;4.701707;0.8203706;-0.2881617;-0.07507823;;;
1224;0.01226723;0.5644541;4.714119;0.7718607;-0.2813467;-0.07866863;;;
1225;0.01864695;0.5777359;4.705898;0.7599292;-0.2735963;-0.08339021;;;
1226;-0.009430384;0.6020641;4.726508;0.7244722;-0.2710365;-0.07833207;;;
1227;0.01019523;0.5817835;4.739249;0.728159;-0.2654999;-0.08458209;;;
1228;-0.007836067;0.5865589;4.715476;0.7505225;-0.2583241;-0.07598846;;;
1229;0.005711887;0.5955991;4.74785;0.642522;-0.2516294;-0.08156288;;;
1230;0.01808901;0.6045815;4.744525;0.659519;-0.2446053;-0.09318832;;;
1231;0.009266376;0.6362113;4.752829;0.6748868;-0.2416765;-0.09568982;;;
1232;-0.0003897783;0.6203825;4.758782;0.6777619;-0.2280472;-0.08937184;;;
1233;0.01578723;0.6243812;4.751928;0.6813911;-0.23532;-0.09393284;;;
1234;0.02509971;0.622752;4.769987;0.6340588;-0.2187592;-0.09595972;;;
1235;0.01256452;0.6150337;4.786308;0.6135548;-0.220854;-0.08950233;;;
1236;0.005781465;0.625629;4.788999;0.6477416;-0.2148601;-0.08907263;;;
1237;0.007800889;0.6087442;4.783566;0.6167517;-0.2198163;-0.0925442;;;
1238;0.01436243;0.6107389;4.792857;0.5923018;-0.201272;-0.09734191;;;
1239;-0.0006679074;0.6029493;4.789155;0.5692316;-0.1947551;-0.1033656;;;
1240;0.01667836;0.6373101;4.79721;0.5915686;-0.1963916;-0.1001487;;;
1241;0.001240778;0.6377531;4.796203;0.6354154;-0.1761654;-0.09485329;;;
1242;0.0184949;0.6181961;4.788832;0.5330418;-0.1820556;-0.1020648;;;
1243;0.01401006;0.6354983;4.802677;0.5133464;-0.1696781;-0.1013123;;;
1244;0.01038588;0.6286349;4.803413;0.5239595;-0.169486;-0.1080159;;;
1245;0.01456273;0.6287004;4.806273;0.4976245;-0.1613153;-0.09959655;;;
1246;0.008252069;0.6150116;4.811155;0.5307154;-0.1591598;-0.1058756;;;
1247;0.01601507;0.5982739;4.819639;0.468906;-0.153401;-0.1037288;;;
1248;0.0110793;0.5781929;4.814048;0.4273621;-0.1442329;-0.1010682;;;
1249;0.01321647;0.604315;4.802686;0.469617;-0.1396268;-0.1115799;;;
1250;0.003284982;0.6076929;4.817224;0.4225193;-0.135474;-0.1040089;;;
1251;-0.01195296;0.5641788;4.804963;0.3662053;-0.1386007;-0.1082795;;;
1252;-0.002760703;0.5562221;4.835668;0.3518919;-0.1318581;-0.1070822;;;
1253;0.01912045;0.5776217;4.839278;0.4016063;-0.1195448;-0.1091242;;;
1254;-0.001722214;0.5734679;4.828027;0.377073;-0.1158998;-0.1020395;;;
1255;-0.02290917;0.5116884;4.848877;0.3236429;-0.1099725;-0.1113273;;;
1256;0.0007759809;0.5419666;4.850521;0.3170842;-0.1035544;-0.1048411;;;
1257;-0.0008047532;0.5310833;4.851274;0.3431869;-0.1019366;-0.113018;;;
1258;-0.001153744;0.5312414;4.847096;0.3275662;-0.09326158;-0.1053018;;;
1259;-0.01992338;0.5388383;4.854225;0.3635308;-0.0859163;-0.1016628;;;
1260;-0.0247023;0.4920371;4.860715;0.3505178;-0.07925446;-0.1074879;;;
1261;-0.02480122;0.4676551;4.889784;0.3404514;-0.08362154;-0.1067095;;;
1262;-0.02260848;0.4532562;4.865748;0.4165243;-0.0823343;-0.09811269;;;
1263;-0.0184991;0.4379791;4.873044;0.4361129;-0.08083539;-0.101151;;;
1264;-0.01797516;0.4394093;4.893515;0.441602;-0.07141119;-0.09908829;;;
1265;-0.03312698;0.4220627;4.871871;0.444482;-0.07002726;-0.1065269;;;
1266;-0.01077644;0.3960633;4.905151;0.5363407;-0.06684552;-0.1010365;;;
1267;-0.009929813;0.3870136;4.897578;0.5947516;-0.07650523;-0.1050871;;;
1268;-0.03536132;0.3850277;4.898916;0.5706613;-0.07700759;-0.1064233;;;
1269;-0.01859313;0.3630889;4.909485;0.5803178;-0.08165719;-0.1015375;;;
1270;-0.01434912;0.3547476;4.89149;0.6838381;-0.09417987;-0.1093747;;;
1271;-0.009239814;0.341059;4.919257;0.6594347;-0.09349386;-0.1026167;;;
1272;-0.02598918;0.3255929;4.926358;0.7235311;-0.09642337;-0.1017889;;;
1273;-0.03378709;0.2860818;4.907626;0.7470679;-0.1190964;-0.1055215;;;
1274;-0.005425294;0.3129517;4.91676;0.7708258;-0.1271869;-0.1043877;;;
1275;-0.02247057;0.2715966;4.943964;0.8411845;-0.1274899;-0.1043949;;;
1276;-0.0135637;0.2628246;4.930094;0.832033;-0.1362185;-0.1029961;;;
1277;7.91936e-05;0.2854628;4.927231;0.869239;-0.1464366;-0.1076629;;;
1278;-0.02295918;0.2562904;4.941457;0.815819;-0.1526657;-0.1044523;;;
1279;-0.0003651184;0.2532773;4.948624;0.9000816;-0.1593098;-0.1169222;;;
1280;-0.00872405;0.2571642;4.92457;0.9464021;-0.1704555;-0.1067696;;;
1281;-0.01294831;0.2415365;4.950477;0.8279475;-0.1739623;-0.1109332;;;
1282;-0.0007876893;0.2173344;4.947205;0.8368756;-0.1829189;-0.1064877;;;
1283;-0.01824874;0.2043407;4.950808;0.9130949;-0.2015172;-0.1151617;;;
1284;-0.001696751;0.1917291;4.952227;0.8708006;-0.2007306;-0.1131495;;;
1285;-0.01501266;0.1818413;4.952573;0.8802086;-0.2062803;-0.1075362;;;
1286;-0.00616766;0.1870445;4.925289;0.8610378;-0.2191454;-0.1127719;;;
1287;0.008627545;0.1628904;4.948141;0.7894585;-0.2163761;-0.1142661;;;
1288;-0.01427469;0.1622675;4.929146;0.8362287;-0.2243764;-0.1123298;;;
1289;-0.002367904;0.1608948;4.940474;0.8094195;-0.2305845;-0.1031603;;;
1290;-0.01183309;0.1398006;4.931825;0.7913713;-0.2427047;-0.1082495;;;
1291;-0.01311619;0.1350238;4.947329;0.7265605;-0.2473067;-0.1108693;;;
1292;0.00300887;0.1517432;4.926027;0.7629153;-0.2498874;-0.1131743;;;
1293;-0.006678707;0.1473716;4.925621;0.7888024;-0.2484078;-0.1066619;;;
1294;-0.01215014;0.1348639;4.930635;0.7217591;-0.2529578;-0.110373;;;
1295;5.157099e-05;0.1093692;4.928863;0.7041435;-0.2588153;-0.1221131;;;
1296;-0.00321825;0.1417742;4.934558;0.7206912;-0.259645;-0.1180025;;;
1297;0.0001759465;0.1189072;4.938063;0.7160134;-0.2635067;-0.1110428;;;
1298;0.003470629;0.1129749;4.945318;0.7229016;-0.2536391;-0.1110795;;;
1299;-0.002909343;0.1114663;4.925899;0.7020754;-0.2554356;-0.1087358;;;
1300;0.01056831;0.1147908;4.920655;0.6571859;-0.2579542;-0.114397;;;
1301;-0.003559077;0.06147171;4.922821;0.7309144;-0.2458316;-0.1113211;;;
1302;0.004904388;0.08944795;4.913842;0.6836792;-0.2365197;-0.1097362;;;
1303;0.003011052;0.07892901;4.939061;0.6472783;-0.2410744;-0.1164477;;;
1304;0.008498101;0.06675573;4.92758;0.5682732;-0.2416854;-0.1123096;;;
1305;0.02230782;0.06733167;4.937777;0.6334559;-0.2314599;-0.1202905;;;
1306;0.005606824;0.07629023;4.92109;0.6568245;-0.230424;-0.1118623;;;
1307;0.01221917;0.05897644;4.938254;0.5639282;-0.2287658;-0.1161301;;;
1308;0.002878195;0.05390278;4.937083;0.575839;-0.2096161;-0.1194986;;;
1309;-0.007468832;0.06008586;4.929449;0.5896796;-0.2113557;-0.125761;;;
1310;-0.002088244;0.05926138;4.919974;0.5860927;-0.2137046;-0.113891;;;
1311;0.02101833;0.05380828;4.933612;0.6206149;-0.2036575;-0.1134462;;;
1312;-0.0007236871;0.03874055;4.910701;0.5826288;-0.2013201;-0.1155376;;;
1313;0.003692002;0.02299288;4.927555;0.5258855;-0.1934814;-0.1248494;;;
1314;0.007563185;0.02652815;4.913981;0.5850192;-0.1891247;-0.1222608;;;
1315;0.007936632;0.02024062;4.91751;0.5477301;-0.1855355;-0.1196261;;;
1316;0.016987;0.01475777;4.919458;0.5159637;-0.1803263;-0.1219373;;;
1317;-0.006258192;0.01681442;4.908818;0.4870934;-0.1737495;-0.1268112;;;
1318;0.00245949;0.005733218;4.892077;0.4727881;-0.1624031;-0.1172283;;;
1319;0.009146349;0.005531936;4.899693;0.5149316;-0.1643636;-0.1194426;;;
1320;0.004875537;-0.0008319287;4.900817;0.4077155;-0.1588131;-0.1197731;;;
1321;0.01555755;-0.007083474;4.901257;0.4040267;-0.1523661;-0.1190069;;;
1322;-0.01619519;-0.00976251;4.911764;0.4173327;-0.1455569;-0.1230176;;;
1323;0.004858747;-0.01123346;4.916142;0.4115789;-0.1396027;-0.1157488;;;
1324;0.001800717;-0.009166635;4.91779;0.3596698;-0.142986;-0.118916;;;
1325;0.001252258;-0.01528198;4.904276;0.3303131;-0.1350682;-0.1279185;;;
1326;0.006268788;-0.01589043;4.920302;0.3215558;-0.1328923;-0.1281669;;;
1327;-0.00881342;-0.0538944;4.885262;0.3627523;-0.1295278;-0.121762;;;
1328;-0.005170321;-0.0199545;4.921072;0.3048308;-0.1181111;-0.1059198;;;
1329;-0.02244822;-0.03116543;4.910963;0.2967831;-0.1139785;-0.10806;;;
1330;-0.02633466;-0.06403799;4.903467;0.2869584;-0.1195725;-0.1229821;;;
1331;-0.008938305;-0.06375143;4.912631;0.3419328;-0.1144914;-0.1099917;;;
1332;-0.02651747;-0.04399057;4.895557;0.3731771;-0.1103845;-0.1184775;;;
1333;-0.01334104;-0.08320823;4.890971;0.3313283;-0.109043;-0.1068567;;;
1334;-0.006379826;-0.05091648;4.933291;0.293232;-0.1049167;-0.1138171;;;
1335;-0.0271258;-0.03695464;4.926182;0.345702;-0.1001389;-0.1049611;;;
1336;-0.01380024;-0.06043546;4.934262;0.3113919;-0.09085703;-0.10389;;;
1337;-0.0002995322;-0.09393594;4.927226;0.2995063;-0.0903503;-0.0994435;;;
1338;-0.01611774;-0.0826999;4.909546;0.2305432;-0.08355671;-0.1048924;;;
1339;-0.01589533;-0.08503491;4.914883;0.1860316;-0.07786902;-0.0992856;;;
1340;-0.0009694757;-0.08629334;4.919003;0.1909427;-0.06898775;-0.09819817;;;
1341;0.003769532;-0.1546557;4.899793;0.1425046;-0.0666027;-0.0970388;;;
1342;0.01448703;-0.105718;4.924093;0.1358775;-0.06702744;-0.08712728;;;
1343;0.005627864;-0.09591567;4.912745;0.09210259;-0.06212623;-0.08465847;;;
1344;-0.004288587;-0.09823614;4.912089;0.03197163;-0.05221822;-0.08293675;;;
1345;0.0144208;-0.1250172;4.908111;-0.2857605;-0.01797441;-0.06189676;;;
1346;0.003466096;-0.09605684;4.921824;-0.6359453;0.1450201;-0.05216198;;;
1347;0.03719983;-0.09699064;4.909002;-0.6922355;0.1683922;-0.0524298;;;
1348;0.01988358;-0.1412547;4.914406;-0.7588382;0.1940913;-0.04348206;;;
1349;0.01316196;-0.1395389;4.92991;-0.803191;0.2292461;-0.03898378;;;
1350;0.03432812;-0.1668543;4.910976;-0.8217023;0.2784843;-0.03094991;;;
1351;0.02695108;-0.1732176;4.935527;-0.854274;0.3015265;-0.02276173;;;
1352;0.04108252;-0.1486275;4.909509;-0.848913;0.3494677;-0.02368899;;;
1353;0.0355908;-0.158013;4.913269;-0.8843324;0.3782829;-0.01789037;;;
1354;0.01681856;-0.1382603;4.911583;-0.8453038;0.3786435;-0.002110078;;;
1355;0.01453362;-0.1584039;4.925109;-0.8384455;0.3960662;-3.512872e-05;;;
1356;0.03049529;-0.1622597;4.940164;-0.9094177;0.4035983;0.01452895;;;
1357;0.01466214;-0.1612104;4.9177;-0.8964688;0.419939;0.01059489;;;
1358;0.03203702;-0.1482121;4.909357;-0.9198675;0.4138299;0.01378686;;;
1359;0.0171651;-0.1530546;4.924894;-0.9233781;0.3800838;0.02294653;;;
1360;0.009334731;-0.1532316;4.924613;-0.9074006;0.3887032;0.02651864;;;
1361;0.01726078;-0.1479682;4.922776;-0.9386581;0.3985761;0.04296385;;;
1362;0.01783549;-0.2031748;4.925903;-0.9045799;0.3940147;0.0458543;;;
1363;0.008051937;-0.1789583;4.93038;-0.9044341;0.3738881;0.04904114;;;
1364;0.02315395;-0.2055788;4.928773;-0.9160259;0.3852707;0.0583318;;;
1365;0.005954847;-0.1978257;4.922578;-0.8620048;0.3796487;0.05637576;;;
1366;0.01345395;-0.1702129;4.90019;-0.8711794;0.3758583;0.05342966;;;
